playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477887,2020,Patrick Brown,VGK,C,all,4,2183.0,51.0,0.86,0.52,0.63,0.56,0.59,0.62,0.58,43.0,5.28,0.19,0.31,1.42,0.21,3.68,2.19,0.18,0.19,0.17,0.0,0.0,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,8.0,1.0,2.0,16.0,7.0,1.0,0.0,8.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,10.41,8.0,8.29,0.0,0.06,0.0,0.0,0.26,0.25,0.23,51.0,2.0,3.0,11.0,35.0,6.0,3.0,6.0,36.0,16.0,7.0,12217.0,2.0,0.0,0.0,2.0,17.94,0.88,0.86,0.89,0.87,14.0,12.0,7.0,33.0,0.0,0.0,0.0,23.0,3.0,0.0,0.5,0.39,0.0,0.0,0.0,0.0,34.93,26.0,27.43,0.2,0.0,0.0,1.08,1.1,1.07,11.22,0.8,0.79,0.78,0.77,15.0,1.0,10.0,26.0,0.0,2.0,0.0,13.0,3.0,0.0,0.37,0.42,0.0,0.0,0.0,0.0,25.09,16.0,15.36,0.16,0.23,0.23,0.73,0.73,0.73,13.29,7.93,241.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
8477887,2020,Patrick Brown,VGK,C,5on5,4,2171.0,50.0,0.86,0.58,0.58,0.58,0.59,0.63,0.57,43.0,5.28,0.19,0.31,1.42,0.21,3.68,2.19,0.18,0.19,0.17,0.0,0.0,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,8.0,1.0,2.0,16.0,7.0,1.0,0.0,8.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,10.41,8.0,8.29,0.0,0.06,0.0,0.0,0.26,0.25,0.23,50.0,2.0,3.0,11.0,34.0,6.0,2.0,6.0,36.0,16.0,7.0,9858.0,2.0,0.0,0.0,2.0,17.94,0.88,0.86,0.89,0.87,14.0,12.0,7.0,33.0,0.0,0.0,0.0,23.0,3.0,0.0,0.5,0.39,0.0,0.0,0.0,0.0,34.93,26.0,27.43,0.2,0.0,0.0,1.08,1.1,1.07,10.48,0.65,0.64,0.63,0.62,14.0,1.0,9.0,24.0,0.0,2.0,0.0,13.0,2.0,0.0,0.37,0.28,0.0,0.0,0.0,0.0,23.09,15.0,14.36,0.15,0.23,0.23,0.57,0.56,0.56,8.4,6.21,189.0,132.0,0.17,0.0,7.0,0.0,6.0,0.0
8477887,2020,Patrick Brown,VGK,C,4on5,4,1.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.15,0.15,0.15,0.15,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.16,0.16,0.16,0.0,0.39,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8477887,2020,Patrick Brown,VGK,C,5on4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475188,2020,Brayden McNabb,VGK,D,other,41,1471.0,27.0,8.88,0.63,0.71,0.3,0.59,0.36,0.62,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,8.0,3.0,14.0,3.0,1.0,9.0,14.0,0.0,0.0,2951.0,0.0,0.0,0.0,6.0,6.94,4.88,4.86,4.88,4.86,6.0,4.0,4.0,14.0,5.0,1.0,0.0,2.0,0.0,8.0,0.07,0.0,4.82,0.0,0.0,5.0,14.0,10.0,10.0,0.05,0.33,0.33,4.6,4.6,4.58,12.73,2.85,2.25,2.85,2.25,14.0,4.0,15.0,33.0,1.0,1.0,0.0,7.0,5.0,6.0,0.27,0.49,2.09,0.0,0.0,1.0,33.0,18.0,18.0,0.34,0.01,0.01,3.18,3.18,2.54,7.26,3.04,66.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8475188,2020,Brayden McNabb,VGK,D,all,41,47462.0,948.0,15.48,0.49,0.6,0.46,0.58,0.48,0.6,151.0,44.49,1.87,2.56,12.02,1.47,26.27,19.81,1.82,1.92,1.87,1.0,5.0,39.0,25.0,44.0,108.0,8.0,2.0,2.0,0.0,12.0,4.0,17.0,27.0,37.0,62.0,8.0,16.0,0.0,98.0,8.0,13.0,60.0,4.0,0.0,1.49,0.37,0.0,2.0,0.0,0.0,110.47,64.0,65.65,12.0,0.51,0.18,0.1,2.28,2.33,2.28,948.0,98.0,141.0,159.0,550.0,134.0,75.0,141.0,598.0,0.0,0.0,101898.0,16.0,12.0,6.0,76.0,342.6,33.37,32.79,33.99,33.41,328.0,152.0,172.0,652.0,34.0,25.0,4.0,360.0,92.0,28.0,11.09,11.79,10.49,15.0,9.0,10.0,672.31,480.0,492.87,4.72,4.98,4.7,33.4,33.98,33.62,383.46,35.2,33.48,35.16,33.44,367.0,160.0,225.0,752.0,31.0,37.0,7.0,383.0,102.0,42.0,10.38,12.16,12.64,5.0,13.0,13.0,745.56,527.0,522.69,6.33,7.6,7.6,33.92,33.83,32.62,106.01,69.89,1968.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0
8475188,2020,Brayden McNabb,VGK,D,5on5,41,40087.0,820.0,15.48,0.51,0.56,0.53,0.55,0.54,0.56,150.0,43.8,1.84,2.54,11.91,1.45,26.07,19.19,1.79,1.88,1.83,1.0,5.0,38.0,25.0,41.0,104.0,8.0,2.0,2.0,0.0,11.0,4.0,17.0,27.0,36.0,61.0,7.0,14.0,0.0,91.0,7.0,10.0,59.0,4.0,0.0,1.46,0.37,0.0,2.0,0.0,0.0,106.47,63.0,64.65,9.0,0.51,0.18,0.1,2.24,2.3,2.24,820.0,94.0,78.0,147.0,501.0,123.0,65.0,120.0,512.0,0.0,0.0,80536.0,14.0,8.0,4.0,52.0,321.75,26.53,25.97,27.15,26.6,307.0,145.0,166.0,618.0,28.0,22.0,4.0,350.0,86.0,16.0,10.78,11.02,4.73,15.0,8.0,5.0,638.31,452.0,464.87,4.46,4.14,4.14,26.85,27.44,27.1,286.99,25.24,24.44,25.19,24.4,271.0,121.0,156.0,548.0,24.0,30.0,6.0,288.0,74.0,30.0,8.21,9.01,8.0,5.0,11.0,8.0,541.56,392.0,387.69,4.05,6.12,6.12,23.16,23.07,22.77,70.4,54.25,1429.0,1166.0,4.8,0.5,76.0,18.0,60.0,15.0
8475188,2020,Brayden McNabb,VGK,D,4on5,41,5855.0,95.0,14.93,0.2,0.27,0.1,0.23,0.13,0.28,78.0,0.68,0.03,0.02,0.11,0.02,0.2,0.62,0.03,0.03,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,95.0,0.0,55.0,9.0,31.0,7.0,9.0,11.0,68.0,0.0,0.0,4390.0,2.0,0.0,0.0,0.0,13.0,1.75,1.75,1.75,1.75,14.0,3.0,1.0,18.0,1.0,2.0,0.0,8.0,6.0,3.0,0.25,0.77,0.73,0.0,1.0,0.0,18.0,17.0,17.0,0.19,0.51,0.23,1.71,1.71,1.7,82.38,7.09,6.77,7.09,6.77,80.0,35.0,54.0,169.0,6.0,6.0,1.0,86.0,23.0,6.0,1.88,2.66,2.55,0.0,2.0,4.0,169.0,115.0,115.0,1.94,1.47,1.47,7.56,7.56,7.28,1.97,5.41,31.0,101.0,0.4,0.0,4.0,0.0,4.0,0.0
8475188,2020,Brayden McNabb,VGK,D,5on4,41,49.0,6.0,2.05,0.0,0.96,0.33,0.9,0.0,0.91,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,2065.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.02,0.02,0.02,0.02,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.03,0.03,0.03,3.64,0.17,54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8480113,2020,Alex Iafallo,L.A,L,other,55,3399.0,52.0,26.2,0.42,0.41,0.52,0.33,0.51,0.33,162.0,6.56,1.52,0.6,0.97,0.22,3.92,1.77,1.42,1.52,1.42,0.0,0.0,8.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,0.24,0.2,1.08,0.0,0.0,1.0,9.0,9.0,9.0,0.0,0.16,0.03,0.49,1.2,1.2,1.18,52.0,13.0,13.0,5.0,21.0,3.0,4.0,19.0,26.0,0.0,0.0,4112.0,0.0,0.0,0.0,2.0,32.2,6.63,6.33,6.63,6.33,34.0,13.0,19.0,66.0,5.0,3.0,0.0,34.0,5.0,8.0,1.3,0.47,4.86,1.0,0.0,4.0,66.0,47.0,47.0,0.75,1.05,1.05,6.33,6.33,6.12,32.32,9.13,8.44,9.13,8.44,31.0,14.0,17.0,62.0,6.0,2.0,1.0,25.0,7.0,13.0,0.95,0.74,7.43,1.0,1.0,4.0,62.0,45.0,45.0,0.66,0.99,0.99,8.79,8.79,8.32,5.91,8.35,44.0,89.0,0.0,0.17,0.0,1.0,0.0,1.0
8480113,2020,Alex Iafallo,L.A,L,all,55,65633.0,1339.0,34.07,0.49,0.43,0.53,0.46,0.52,0.46,121.0,116.28,14.18,9.1,24.94,3.88,63.91,43.99,13.78,14.09,13.7,9.0,7.0,120.0,40.0,32.0,192.0,30.0,14.0,9.0,4.0,25.0,5.0,55.0,52.0,106.0,146.0,2.0,4.0,2.0,26.0,15.0,9.0,111.0,32.0,17.0,4.0,3.78,6.4,5.0,3.0,6.0,189.62,160.0,159.12,4.0,2.06,0.85,4.42,11.82,11.78,11.62,1339.0,232.0,228.0,218.0,661.0,158.0,131.0,203.0,847.0,2.0,5.0,134204.0,4.0,12.0,6.0,39.0,561.36,50.25,48.46,50.0,48.22,567.0,224.0,271.0,1062.0,60.0,48.0,13.0,632.0,106.0,53.0,16.76,12.47,21.03,22.0,17.0,21.0,1047.1,791.0,782.7,9.37,11.02,11.02,48.6,48.36,47.26,511.56,53.21,50.09,53.69,50.55,517.0,200.0,222.0,939.0,58.0,46.0,10.0,545.0,114.0,58.0,15.46,13.33,24.42,20.0,13.0,25.0,955.41,717.0,728.0,8.33,11.3,11.3,50.23,50.69,48.93,81.78,106.53,1793.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0
8480113,2020,Alex Iafallo,L.A,L,5on5,55,46809.0,988.0,34.07,0.5,0.44,0.52,0.47,0.52,0.47,191.0,82.79,8.35,5.77,18.15,2.72,45.47,34.55,8.11,8.27,8.04,6.0,6.0,86.0,29.0,29.0,144.0,21.0,9.0,4.0,2.0,18.0,2.0,40.0,42.0,77.0,106.0,1.0,2.0,1.0,23.0,10.0,8.0,82.0,24.0,9.0,2.99,2.82,2.54,4.0,3.0,2.0,141.62,115.0,114.12,3.0,1.2,0.69,2.09,7.46,7.43,7.31,988.0,107.0,121.0,189.0,571.0,126.0,98.0,128.0,636.0,1.0,3.0,113339.0,2.0,10.0,5.0,29.0,365.91,25.92,25.27,25.67,25.04,368.0,148.0,169.0,685.0,30.0,22.0,4.0,423.0,72.0,21.0,11.6,8.75,5.57,13.0,14.0,3.0,670.1,516.0,507.7,4.84,4.49,4.49,26.27,26.03,25.66,338.36,25.68,24.79,26.17,25.26,333.0,144.0,158.0,635.0,34.0,31.0,4.0,377.0,82.0,18.0,11.07,9.58,5.03,18.0,11.0,5.0,651.41,477.0,488.0,4.74,5.94,5.94,24.48,24.94,24.59,64.52,83.52,1554.0,1755.0,1.73,2.23,34.0,29.0,26.0,23.0
8480113,2020,Alex Iafallo,L.A,L,4on5,55,6234.0,154.0,34.07,0.03,0.19,0.05,0.11,0.05,0.13,137.0,0.71,0.06,0.05,0.11,0.02,0.23,0.52,0.06,0.06,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,154.0,1.0,94.0,12.0,47.0,5.0,26.0,25.0,98.0,1.0,0.0,9222.0,0.0,2.0,1.0,0.0,6.14,0.51,0.51,0.51,0.51,7.0,1.0,2.0,10.0,0.0,0.0,0.0,6.0,1.0,1.0,0.13,0.09,0.29,0.0,0.0,0.0,10.0,8.0,8.0,0.07,0.0,0.0,0.58,0.58,0.57,114.26,15.04,13.56,15.04,13.56,117.0,41.0,46.0,204.0,15.0,12.0,5.0,118.0,18.0,22.0,2.8,2.1,10.14,1.0,0.0,14.0,204.0,158.0,158.0,2.57,4.09,4.09,13.53,13.53,12.62,2.5,10.86,30.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
8480113,2020,Alex Iafallo,L.A,L,5on4,55,9191.0,145.0,32.39,0.88,0.81,0.9,0.81,0.87,0.77,170.0,26.23,4.24,2.69,5.71,0.92,14.29,7.16,4.17,4.24,4.17,3.0,1.0,25.0,10.0,3.0,38.0,8.0,4.0,4.0,2.0,5.0,3.0,11.0,8.0,21.0,31.0,1.0,2.0,0.0,0.0,1.0,0.0,23.0,6.0,6.0,0.7,0.76,2.78,1.0,0.0,3.0,38.0,35.0,35.0,0.0,0.68,0.14,1.84,3.08,3.08,3.05,145.0,111.0,0.0,12.0,22.0,24.0,3.0,31.0,87.0,0.0,2.0,7026.0,2.0,0.0,0.0,8.0,156.43,17.13,16.29,17.13,16.29,157.0,62.0,81.0,300.0,25.0,23.0,9.0,168.0,28.0,23.0,3.68,3.15,10.31,8.0,3.0,14.0,300.0,219.0,219.0,3.7,5.48,5.48,15.36,15.36,14.84,24.24,2.3,2.26,2.3,2.26,33.0,1.0,0.0,34.0,2.0,0.0,0.0,25.0,6.0,3.0,0.62,0.81,0.86,0.0,1.0,1.0,34.0,34.0,34.0,0.3,0.0,0.0,2.6,2.6,2.56,6.24,1.49,142.0,33.0,0.03,0.01,1.0,2.0,1.0,2.0
8476881,2020,Tomas Hertl,S.J,C,other,50,3107.0,55.0,40.26,0.53,0.48,0.61,0.4,0.61,0.44,118.0,13.09,3.73,1.09,2.01,0.5,7.86,3.8,3.55,3.73,3.55,1.0,0.0,14.0,5.0,1.0,20.0,5.0,4.0,2.0,0.0,2.0,0.0,5.0,6.0,10.0,15.0,1.0,2.0,34.0,0.0,2.0,1.0,8.0,6.0,5.0,0.3,0.83,2.6,0.0,1.0,3.0,20.0,19.0,19.0,0.0,0.3,0.74,0.56,3.47,3.47,3.39,55.0,13.0,7.0,4.0,31.0,4.0,5.0,12.0,34.0,34.0,24.0,2820.0,2.0,0.0,0.0,2.0,50.13,10.44,9.62,10.44,9.62,52.0,21.0,23.0,96.0,9.0,7.0,2.0,38.0,19.0,16.0,1.43,2.31,6.7,1.0,1.0,7.0,96.0,73.0,73.0,1.2,2.1,2.1,9.54,9.54,9.11,32.21,9.16,8.66,9.16,8.66,33.0,14.0,14.0,61.0,12.0,2.0,0.0,22.0,13.0,12.0,0.82,1.38,6.96,1.0,3.0,8.0,61.0,47.0,47.0,0.63,0.5,0.5,9.22,9.22,8.77,6.74,7.45,53.0,79.0,0.04,0.04,1.0,1.0,1.0,1.0
8476881,2020,Tomas Hertl,S.J,C,all,50,57376.0,1194.0,43.35,0.58,0.45,0.54,0.45,0.54,0.46,134.0,112.1,17.91,8.68,23.12,3.65,58.04,42.6,17.26,17.96,17.31,13.0,11.0,112.0,42.0,36.0,190.0,43.0,19.0,8.0,4.0,20.0,6.0,43.0,58.0,93.0,135.0,12.0,27.0,484.0,39.0,35.0,24.0,93.0,38.0,23.0,3.41,4.92,9.58,3.0,7.0,9.0,191.05,154.0,154.84,12.0,2.05,2.27,3.98,15.99,16.0,15.65,1194.0,191.0,196.0,170.0,637.0,144.0,162.0,180.0,708.0,484.0,394.0,125455.0,27.0,27.0,12.0,39.0,547.31,59.09,56.09,59.1,56.13,571.0,195.0,247.0,1013.0,52.0,58.0,11.0,550.0,144.0,72.0,15.1,17.85,26.13,12.0,19.0,21.0,1016.19,766.0,769.41,9.14,14.83,14.83,53.39,53.55,52.23,460.41,42.87,41.47,43.21,41.81,454.0,192.0,213.0,859.0,53.0,31.0,6.0,490.0,117.0,39.0,13.65,13.88,15.34,18.0,15.0,20.0,864.24,646.0,648.21,7.25,5.35,5.56,44.48,44.79,43.59,83.01,99.78,1714.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0
8476881,2020,Tomas Hertl,S.J,C,5on5,50,41731.0,897.0,43.35,0.56,0.47,0.52,0.47,0.52,0.47,206.0,70.16,7.69,5.19,16.12,2.26,38.01,27.72,7.53,7.74,7.57,9.0,8.0,71.0,26.0,28.0,125.0,28.0,11.0,3.0,3.0,14.0,4.0,29.0,36.0,60.0,86.0,8.0,19.0,345.0,36.0,26.0,21.0,65.0,23.0,9.0,2.43,2.88,2.39,3.0,5.0,3.0,126.06,97.0,97.84,12.0,1.09,0.72,1.5,7.28,7.29,7.17,897.0,110.0,131.0,153.0,503.0,114.0,129.0,135.0,519.0,345.0,282.0,105951.0,19.0,25.0,11.0,33.0,364.5,32.06,30.68,32.08,30.7,379.0,129.0,160.0,668.0,33.0,38.0,5.0,378.0,95.0,35.0,10.68,11.96,9.43,11.0,16.0,6.0,671.19,508.0,511.41,5.16,7.82,7.82,29.4,29.56,29.1,331.18,24.85,24.24,25.19,24.59,328.0,137.0,161.0,626.0,29.0,27.0,6.0,367.0,77.0,21.0,10.13,8.96,5.76,12.0,9.0,8.0,631.24,465.0,467.21,4.47,4.79,5.0,24.31,24.62,24.24,65.94,73.94,1479.0,1689.0,1.65,1.36,34.0,19.0,26.0,16.0
8476881,2020,Tomas Hertl,S.J,C,4on5,50,4950.0,137.0,41.68,0.14,0.2,0.17,0.18,0.17,0.2,157.0,8.33,0.73,0.45,1.02,0.22,2.45,6.13,0.71,0.73,0.71,0.0,0.0,9.0,2.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,10.0,2.0,4.0,32.0,2.0,6.0,0.0,8.0,3.0,0.0,0.29,0.44,0.0,0.0,1.0,0.0,14.0,11.0,11.0,0.0,0.1,0.0,0.0,0.83,0.83,0.8,137.0,0.0,57.0,6.0,74.0,7.0,20.0,19.0,91.0,32.0,50.0,10316.0,4.0,0.0,0.0,0.0,16.11,1.14,1.12,1.14,1.12,20.0,2.0,6.0,28.0,1.0,0.0,0.0,17.0,5.0,0.0,0.44,0.7,0.0,0.0,1.0,0.0,28.0,22.0,22.0,0.2,0.0,0.0,1.34,1.34,1.31,76.82,7.04,6.74,7.04,6.74,70.0,37.0,30.0,137.0,12.0,2.0,0.0,80.0,22.0,5.0,2.01,2.69,2.33,5.0,3.0,4.0,137.0,107.0,107.0,1.91,0.05,0.05,8.89,8.89,8.54,3.72,14.48,55.0,252.0,0.0,0.03,0.0,1.0,0.0,1.0
8476881,2020,Tomas Hertl,S.J,C,5on4,50,7588.0,105.0,40.5,0.89,0.78,0.87,0.85,0.86,0.84,146.0,18.9,5.4,1.79,3.51,0.61,9.14,4.54,5.17,5.4,5.17,3.0,3.0,16.0,9.0,4.0,29.0,9.0,3.0,3.0,1.0,3.0,2.0,6.0,8.0,13.0,22.0,1.0,2.0,70.0,1.0,1.0,2.0,12.0,5.0,8.0,0.4,0.64,4.37,0.0,0.0,3.0,29.0,25.0,25.0,0.0,0.52,0.81,1.69,4.23,4.23,4.15,105.0,68.0,1.0,7.0,29.0,19.0,8.0,14.0,64.0,70.0,34.0,5952.0,2.0,2.0,1.0,3.0,111.12,14.75,14.04,14.75,14.04,114.0,42.0,57.0,213.0,9.0,12.0,4.0,115.0,21.0,20.0,2.52,2.46,9.77,0.0,1.0,8.0,213.0,156.0,156.0,2.48,4.69,4.69,12.53,12.53,12.17,18.73,1.75,1.75,1.75,1.75,21.0,4.0,8.0,33.0,0.0,0.0,0.0,19.0,5.0,1.0,0.61,0.86,0.29,0.0,0.0,0.0,33.0,25.0,25.0,0.22,0.0,0.0,1.96,1.96,1.96,6.4,1.83,122.0,21.0,0.12,0.09,1.0,1.0,1.0,1.0
